,movieId,title,genres,tag,top_5_tags
1110,7050,Follow the Fleet (1936),"Comedy, Musical, Romance","[('Astaire and Rogers', 1)]",Astaire and Rogers
1111,7053,Roberta (1935),"Comedy, Musical, Romance","[('Astaire and Rogers', 1)]",Astaire and Rogers
1112,7055,Swing Time (1936),"Comedy, Musical, Romance","[('Astaire and Rogers', 1)]",Astaire and Rogers
1113,7059,National Velvet (1944),"Children, Drama","[('horses', 1)]",horses
1114,7061,Dark Victory (1939),"Drama, Romance","[('terminal illness', 1)]",terminal illness
1115,7062,Birdman of Alcatraz (1962),Drama,"[('birds', 1), ('prison', 1)]","birds, prison"
1116,7069,The Macbeth (a.k.a. Tragedy of Macbeth) (1971),Drama,"[('In Netflix queue', 1), ('Shakespeare', 1)]","In Netflix queue, Shakespeare"
1117,7070,Red River (1948),"Action, Adventure, Western","[('cattle drive', 1)]",cattle drive
1118,7071,"Woman Under the Influence, A (1974)",Drama,"[('In Netflix queue', 1)]",In Netflix queue
1119,7073,"Shot in the Dark, A (1964)","Comedy, Crime, Mystery","[('Clousseau', 1)]",Clousseau
1120,7078,Jezebel (1938),Drama,"[('Bette Davis', 1), ('Oscar (Best Actress)', 1)]","Bette Davis, Oscar (Best Actress)"
1121,7079,The Hunchback of Notre Dame (1939),Drama,"[('disability', 1)]",disability
1122,7086,Pygmalion (1938),"Comedy, Drama","[('George Bernard Shaw', 1)]",George Bernard Shaw
1123,7087,"Passage to India, A (1984)","Adventure, Drama","[('E.M. Forster', 1)]",E.M. Forster
1124,7088,Black Orpheus (Orfeu Negro) (1959),"Drama, Romance","[('In Netflix queue', 1)]",In Netflix queue
1125,7090,Hero (Ying xiong) (2002),"Action, Adventure, Drama","[('martial arts', 1)]",martial arts
1126,7091,Horse Feathers (1932),Comedy,"[('Marx brothers', 1)]",Marx brothers
1127,7121,Adam's Rib (1949),"Comedy, Romance","[('Hepburn and Tracy', 1)]",Hepburn and Tracy
1128,7132,"Night at the Opera, A (1935)","Comedy, Musical, Romance","[('Marx brothers', 1), ('opera', 1)]","Marx brothers, opera"
1129,7139,In America (2002),"Drama, Romance","[('immigrants', 1)]",immigrants
1130,7141,My Flesh and Blood (2003),Documentary,"[('In Netflix queue', 1)]",In Netflix queue
1131,7147,Big Fish (2003),"Drama, Fantasy, Romance","[('dreamlike', 1), ('sentimental', 1), ('surreal', 1), ('Tim Burton', 1)]","dreamlike, sentimental, surreal, Tim Burton"
1132,7153,The Lord of the Rings: The Return of the King (2003),"Action, Adventure, Drama, Fantasy","[('Adventure', 1), ('ensemble cast', 1), ('fantasy', 1), ('fantasy world', 1), ('great soundtrack', 1), ('lord of the rings', 1), ('scenic', 1), ('stylized', 1), ('Tolkien', 1), ('Tolkein', 1)]","Adventure, ensemble cast, fantasy, fantasy world, great soundtrack"
1133,7156,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara (2003),"Documentary, War","[('Vietnam', 1)]",Vietnam
1134,7158,House of Sand and Fog (2003),Drama,"[('real estate', 1)]",real estate
1135,7160,Monster (2003),"Crime, Drama","[('serial killer', 1)]",serial killer
1136,7162,Cold Mountain (2003),"Drama, Romance, War","[('Civil War', 1)]",Civil War
1137,7190,Jane Eyre (1970),Drama,"[('Charlotte Bronte', 1)]",Charlotte Bronte
1138,7212,I Was a Male War Bride (1949),"Comedy, Romance","[('cross dressing', 1), ('men in drag', 1)]","cross dressing, men in drag"
1139,7217,Dark Passage (1947),"Crime, Drama, Film-Noir, Romance, Thriller","[('amnesia', 1)]",amnesia
1140,7218,The Ox-Bow Incident (1943),"Drama, Western","[('In Netflix queue', 1)]",In Netflix queue
1141,7219,They Drive by Night (1940),Drama,"[('truckers', 1)]",truckers
1142,7234,"Strada, La (1954)",Drama,"[('circus', 1)]",circus
1143,7254,The Butterfly Effect (2004),"Drama, Sci-Fi, Thriller","[('alternate reality', 1), ('sci-fi', 1), ('science fiction', 1), ('time travel', 1)]","alternate reality, sci-fi, science fiction, time travel"
1144,7256,Touching the Void (2003),"Adventure, Documentary","[('mountain climbing', 1)]",mountain climbing
1145,7285,Thirteen (2003),Drama,"[('adolescence', 1)]",adolescence
1146,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,"[('priest', 1), ('religion', 1)]","priest, religion"
1147,7318,The Passion of the Christ (2004),Drama,"[('religion', 1)]",religion
1148,7323,"Good bye, Lenin! (2003)","Comedy, Drama","[('Cold War', 1)]",Cold War
1149,7361,Eternal Sunshine of the Spotless Mind (2004),"Drama, Romance, Sci-Fi","[('memory', 2), ('thought-provoking', 2), ('surreal', 2), ('alternate reality', 1), ('jim carrey', 1), ('cult film', 1), ('imagination', 1), ('Jim Carrey', 1), ('love', 1), ('arthouse', 1), ('artistic', 1), ('atmospheric', 1), ('beautiful', 1), ('bittersweet', 1), ('colourful', 1), ('comedy', 1), ('dreamlike', 1), ('emotional', 1), ('feel-good', 1), ('happpiness', 1), ('humane', 1), ('insightful', 1), ('intelligent', 1), ('lovely', 1), ('melancholy', 1), ('mind-bending', 1), ('philosophy', 1), ('quirky', 1), ('quirky romantic', 1), ('romantic', 1), ('surrealism', 1)]","memory, thought-provoking, surreal, alternate reality, jim carrey"
1150,7371,Dogville (2003),"Drama, Mystery, Thriller","[('Grace', 1)]",Grace
1151,7382,I'm Not Scared (Io non ho paura) (2003),"Drama, Mystery, Thriller","[('adolescence', 1), ('crime', 1), ('for katie', 1)]","adolescence, crime, for katie"
1152,7438,Kill Bill: Vol. 2 (2004),"Action, Drama, Thriller","[('revenge', 1)]",revenge
1153,7439,The Punisher (2004),"Action, Crime, Thriller","[('comic book', 1)]",comic book
1154,7440,Paper Clips (2004),Documentary,"[('Holocaust', 1)]",Holocaust
1155,7444,13 Going on 30 (2004),"Comedy, Fantasy, Romance","[('Mark Ruffalo', 1)]",Mark Ruffalo
1156,7451,Mean Girls (2004),Comedy,"[('High School', 2), ('clever', 1), ('lesbian subtext', 1)]","High School, clever, lesbian subtext"
1157,7479,Watch on the Rhine (1943),Drama,"[('World War II', 1)]",World War II
1158,7493,The Three Faces of Eve (1957),Drama,"[('multiple personalities', 1)]",multiple personalities
1159,7572,Wit (2001),Drama,"[('cancer', 1)]",cancer
1160,7584,Woman of the Year (1942),"Comedy, Romance","[('Hepburn and Tracy', 1), ('marriage', 1)]","Hepburn and Tracy, marriage"
1161,7614,Oklahoma! (1955),"Musical, Romance, Western","[('Rogers and Hammerstein', 1)]",Rogers and Hammerstein
1162,7618,Chaplin (1992),Drama,"[('biopic', 1), ('In Netflix queue', 1)]","biopic, In Netflix queue"
1163,7619,The Miracle Worker (1962),Drama,"[('blindness', 1), ('deaf', 1)]","blindness, deaf"
1164,7646,Rose Red (2002),"Horror, Mystery, Thriller","[('Stephen King', 1)]",Stephen King
1165,7649,Babylon 5: In the Beginning (1998),"Adventure, Sci-Fi","[('space station', 1)]",space station
1166,7700,"The Wages of Fear (Salaire de la peur, Le) (1953)","Action, Adventure, Drama, Thriller","[('In Netflix queue', 1)]",In Netflix queue
1167,7705,Pat and Mike (1952),"Comedy, Romance","[('Hepburn and Tracy', 1), ('sports', 1)]","Hepburn and Tracy, sports"
1168,7713,Cat People (1942),"Drama, Horror, Romance, Thriller","[('sexuality', 1)]",sexuality
1169,7714,Camelot (1967),"Drama, Musical, Romance","[('King Arthur', 1)]",King Arthur
1170,7728,The Postman Always Rings Twice (1946),"Crime, Drama, Film-Noir, Thriller","[('adultery', 1)]",adultery
1171,7748,Pierrot le fou (1965),"Crime, Drama","[('In Netflix queue', 1)]",In Netflix queue
1172,7766,Throne of Blood (Kumonosu jô) (1957),"Action, Drama, Thriller, War","[('MacBeth', 1)]",MacBeth
1173,7789,"11'09""01 - September 11 (2002)",Drama,"[('terrorism', 1)]",terrorism
1174,7792,The Parallax View (1974),Thriller,"[('In Netflix queue', 1)]",In Netflix queue
1175,7831,Another Thin Man (1939),"Comedy, Crime, Drama, Mystery, Romance","[('Nick and Nora Charles', 1)]",Nick and Nora Charles
1176,7832,The Thin Man Goes Home (1945),"Comedy, Crime, Mystery","[('Nick and Nora Charles', 1)]",Nick and Nora Charles
1177,7833,Shadow of the Thin Man (1941),"Comedy, Crime, Mystery","[('Nick and Nora Charles', 1)]",Nick and Nora Charles
1178,7834,After the Thin Man (1936),"Comedy, Crime, Mystery, Romance","[('Nick and Nora Charles', 1)]",Nick and Nora Charles
1179,7835,Song of the Thin Man (1947),"Comedy, Crime, Drama, Musical, Mystery, Romance","[('Nick and Nora Charles', 1)]",Nick and Nora Charles
1180,7924,Stray Dog (Nora inu) (1949),"Drama, Film-Noir, Thriller","[('In Netflix queue', 1)]",In Netflix queue
1181,7926,High and Low (Tengoku to jigoku) (1963),"Crime, Drama, Film-Noir, Thriller","[('In Netflix queue', 1)]",In Netflix queue
1182,7932,Dark Days (2000),Documentary,"[('Amtrak', 1), ('Homeless', 1), ('independent', 1), ('New York', 1), ('Sundance award winner', 1), ('Train', 1)]","Amtrak, Homeless, independent, New York, Sundance award winner"
1183,7934,Zelig (1983),Comedy,"[('psychology', 1)]",psychology
1184,7936,Shame (Skammen) (1968),"Drama, War","[('austere', 1)]",austere
1185,7981,Infernal Affairs (Mou gaan dou) (2002),"Crime, Drama, Thriller","[('police', 1)]",police
1186,7983,Broadway Danny Rose (1984),Comedy,"[('show business', 1)]",show business
1187,8011,The Weather Underground (2002),Documentary,"[('politics', 1)]",politics
1188,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,"[('In Netflix queue', 1)]",In Netflix queue
1189,8019,Dark Water (Honogurai mizu no soko kara) (2002),"Drama, Horror, Mystery, Thriller","[('remade', 1)]",remade
1190,8033,How to Steal a Million (1966),"Comedy, Crime, Romance","[('In Netflix queue', 1)]",In Netflix queue
1191,8094,Bad Day at Black Rock (1955),"Drama, Thriller, Western","[('In Netflix queue', 1)]",In Netflix queue
1192,8153,Lust for Life (1956),Drama,"[('Van Gogh', 1)]",Van Gogh
1193,8167,Captain Blood (1935),"Action, Adventure, Romance","[('swashbuckler', 1)]",swashbuckler
1194,8183,Educating Rita (1983),"Comedy, Drama","[('In Netflix queue', 1)]",In Netflix queue
1195,8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama,"[('Not available from Netflix', 1)]",Not available from Netflix
1196,8190,The Americanization of Emily (1964),"Comedy, Drama, War","[('In Netflix queue', 1)]",In Netflix queue
1197,8191,Anne of the Thousand Days (1969),Drama,"[('Anne Boleyn', 1)]",Anne Boleyn
1198,8197,Hiroshima Mon Amour (1959),"Drama, Romance, War","[('In Netflix queue', 1)]",In Netflix queue
1199,8207,The Day of the Jackal (1973),"Crime, Thriller","[('assassination', 1)]",assassination
1200,8228,The Maltese Falcon (a.k.a. Dangerous Female) (1931),Mystery,"[('heist', 1)]",heist
1201,8235,Safety Last! (1923),"Action, Comedy, Romance","[('Clock', 1)]",Clock
1202,8266,Purple Rain (1984),"Drama, Musical","[('Prince', 1)]",Prince
1203,8275,College (1927),Comedy,"[('In Netflix queue', 1)]",In Netflix queue
1204,8335,Make Way for Tomorrow (1937),Drama,"[('heartbreaking', 1)]",heartbreaking
1205,8337,The Caine Mutiny (1954),"Drama, War","[('military', 1)]",military
1206,8338,Black Narcissus (1947),Drama,"[('convent', 1), ('religion', 1)]","convent, religion"
1207,8341,Oliver Twist (1948),"Adventure, Crime, Drama","[('Dickens', 1)]",Dickens
1208,8360,Shrek 2 (2004),"Adventure, Animation, Children, Comedy, Musical, Romance","[('ogres', 1)]",ogres
1209,8366,Saved! (2004),"Comedy, Drama","[('pregnancy', 1), ('religion', 1)]","pregnancy, religion"
1210,8368,Harry Potter and the Prisoner of Azkaban (2004),"Adventure, Fantasy, IMAX","[('Magic', 1), ('Wizards', 1)]","Magic, Wizards"
1211,8375,The Hunting of the President (2004),Documentary,"[('politics', 1)]",politics
1212,8376,Napoleon Dynamite (2004),Comedy,"[('high school', 1)]",high school
1213,8379,The Dresser (1983),Drama,"[('In Netflix queue', 1)]",In Netflix queue
1214,8382,Hello Again (1987),Comedy,"[('death', 1)]",death
1215,8424,The Divorcee (1930),"Drama, Romance","[('divorce', 1)]",divorce
1216,8446,Sands of Iwo Jima (1949),"Action, Drama, Romance, War","[('World War II', 1)]",World War II
1217,8463,Johnny Belinda (1948),Drama,"[('deafness', 1)]",deafness
1218,8464,Super Size Me (2004),"Comedy, Documentary, Drama","[('food', 1), ('McDonalds', 1)]","food, McDonalds"
1219,8477,"Jetée, La (1962)","Romance, Sci-Fi","[('post-apocalyptic', 1)]",post-apocalyptic
1220,8507,Freaks (1932),"Crime, Drama, Horror","[('circus', 1)]",circus
1221,8530,Dear Frankie (2004),"Drama, Romance","[('Ireland', 1)]",Ireland
1222,8533,The Notebook (2004),"Drama, Romance","[('memory loss', 1), ('romance', 1), ('sad', 1)]","memory loss, romance, sad"
1223,8580,Into the Woods (1991),"Adventure, Comedy, Fantasy, Musical","[('fairy tales', 1), ('In Netflix queue', 1)]","fairy tales, In Netflix queue"
1224,8607,Tokyo Godfathers (2003),"Adventure, Animation, Drama","[('In Netflix queue', 1)]",In Netflix queue
1225,8609,Our Hospitality (1923),Comedy,"[('In Netflix queue', 1)]",In Netflix queue
1226,8622,Fahrenheit 9/11 (2004),Documentary,"[('politics', 1), ('terrorism', 1)]","politics, terrorism"
1227,8636,Spider-Man 2 (2004),"Action, Adventure, Sci-Fi, IMAX","[('Doc Ock', 1)]",Doc Ock
1228,8638,Before Sunset (2004),"Drama, Romance","[('generation X', 1)]",generation X
1229,8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy,"[('Will Ferrell', 2), ('hilarious', 1), ('Steve Carell', 1), ('stupid', 1), ('awesome', 1), ('comedy', 1)]","Will Ferrell, hilarious, Steve Carell, stupid, awesome"
1230,8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)","Crime, Drama","[('drugs', 1), ('immigrants', 1)]","drugs, immigrants"
1231,8695,The Bachelor and the Bobby-Soxer (1947),Comedy,"[('court', 1)]",court
1232,8714,Night and Day (1946),"Drama, Musical","[('Cole Porter', 1)]",Cole Porter
1233,8754,The Prime of Miss Jean Brodie (1969),Drama,"[('Oscar (Best Actress)', 1)]",Oscar (Best Actress)
1234,8765,This Gun for Hire (1942),"Crime, Film-Noir, Thriller","[('In Netflix queue', 1)]",In Netflix queue
1235,8783,The Village (2004),"Drama, Mystery, Thriller","[('Atmospheric', 1), ('good soundtrack', 1), ('M. Night Shyamalan', 1)]","Atmospheric, good soundtrack, M. Night Shyamalan"
1236,8784,Garden State (2004),"Comedy, Drama, Romance","[('psychology', 1)]",psychology
1237,8796,"Funny Thing Happened on the Way to the Forum, A (1966)","Comedy, Musical","[('Rome', 1)]",Rome
1238,8809,Danny Deckchair (2003),"Comedy, Romance","[('Australia', 1)]",Australia
1239,8827,"Bill Cosby, Himself (1983)","Comedy, Documentary","[('Stand Up', 1)]",Stand Up
1240,8838,Alice Doesn't Live Here Anymore (1974),"Drama, Romance","[('In Netflix queue', 1)]",In Netflix queue
1241,8874,Shaun of the Dead (2004),"Comedy, Horror","[('zombies', 1)]",zombies
1242,8875,"Come Back, Little Sheba (1952)",Drama,"[('alcoholism', 1), ('marriage', 1)]","alcoholism, marriage"
1243,8879,Murder on the Orient Express (1974),"Crime, Mystery, Thriller","[('Agatha Christie', 1), ('Oscar (Best Supporting Actress)', 1), ('train', 1)]","Agatha Christie, Oscar (Best Supporting Actress), train"
1244,8880,Mask (1985),Drama,"[('disability', 1)]",disability
1245,8914,Primer (2004),"Drama, Sci-Fi","[('time travel', 1)]",time travel
1246,8920,The Country Girl (1954),Drama,"[('Oscar (Best Actress)', 1)]",Oscar (Best Actress)
1247,8938,Tarnation (2003),Documentary,"[('parenthood', 1), ('psychology', 1)]","parenthood, psychology"
1248,8943,Being Julia (2004),"Comedy, Drama","[('stage', 1)]",stage
1249,8949,Sideways (2004),"Comedy, Drama, Romance","[('wine', 1)]",wine
1250,8950,The Machinist (2004),"Drama, Mystery, Thriller","[('psychology', 2), ('Christian Bale', 1), ('creepy', 1), ('powerful ending', 1), ('schizophrenia', 1), ('twist ending', 1)]","psychology, Christian Bale, creepy, powerful ending, schizophrenia"
1251,8951,Vera Drake (2004),Drama,"[('abortion', 1)]",abortion
1252,8957,Saw (2004),"Horror, Mystery, Thriller","[('brutal', 1), ('clever', 1), ('Disturbing', 1), ('great ending', 1), ('mindfuck', 1), ('surprise ending', 1), ('suspense', 1)]","brutal, clever, Disturbing, great ending, mindfuck"
1253,8958,Ray (2004),Drama,"[('biopic', 1)]",biopic
1254,8961,The Incredibles (2004),"Action, Adventure, Animation, Children, Comedy","[('Disney', 1), ('superhero', 1), ('animation', 1), ('Samuel L. Jackson', 1)]","Disney, superhero, animation, Samuel L. Jackson"
1255,8970,Finding Neverland (2004),Drama,"[('Peter Pan', 1)]",Peter Pan
1256,8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary,"[('Hearst', 1)]",Hearst
1257,8983,House of Flying Daggers (Shi mian mai fu) (2004),"Action, Drama, Romance","[('martial arts', 1)]",martial arts
1258,8998,That's Entertainment (1974),Documentary,"[('In Netflix queue', 1)]",In Netflix queue
1259,9010,Love Me If You Dare (Jeux d'enfants) (2003),"Drama, Romance","[('cruel characters', 1)]",cruel characters
1260,9018,Control Room (2004),"Documentary, War","[('journalism', 1)]",journalism
1261,25753,Greed (1924),Drama,"[('gold', 1)]",gold
1262,25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,"[('mindfuck', 1), ('surreal', 1), ('surrealism', 1)]","mindfuck, surreal, surrealism"
1263,25825,Fury (1936),"Drama, Film-Noir","[('revenge', 1)]",revenge
1264,25841,Stage Door (1937),Drama,"[('show business', 1)]",show business
1265,25855,The Roaring Twenties (1939),"Crime, Drama, Thriller","[('In Netflix queue', 1)]",In Netflix queue
1266,25865,The Letter (1940),"Drama, Film-Noir","[('In Netflix queue', 1)]",In Netflix queue
1267,25886,Random Harvest (1942),"Drama, Romance","[('made me cry', 1)]",made me cry
1268,25940,The Lady from Shanghai (1947),"Drama, Film-Noir, Mystery","[('mirrors', 1)]",mirrors
1269,25952,"Letter to Three Wives, A (1949)","Comedy, Drama","[('In Netflix queue', 1)]",In Netflix queue
1270,26085,Mutiny on the Bounty (1962),"Adventure, Drama, Romance","[('Not available from Netflix', 1)]",Not available from Netflix
1271,26131,The Battle of Algiers (La battaglia di Algeri) (1966),"Drama, War","[('In Netflix queue', 1)]",In Netflix queue
1272,26151,Au Hasard Balthazar (1966),"Crime, Drama","[('donkey', 1)]",donkey
1273,26242,Duel (1971),"Action, Mystery, Thriller","[('In Netflix queue', 1)]",In Netflix queue
1274,26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),"Adventure, Animation, Children, Drama, Fantasy","[('anime', 1)]",anime
1275,26717,Begotten (1990),"Drama, Horror","[('boring', 1), ('psychedelic', 1), ('symbolic', 1)]","boring, psychedelic, symbolic"
1276,26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),"Adventure, Animation, Comedy, Fantasy, Romance","[('In Netflix queue', 1)]",In Netflix queue
1277,27020,Gia (1998),"Drama, Romance","[('drugs', 1), ('lesbian', 1)]","drugs, lesbian"
1278,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)","Action, Animation, Drama, Fantasy, Sci-Fi","[('anime', 1), ('end of the world', 1), ('epic', 1), ('mecha', 1), ('psychology', 1)]","anime, end of the world, epic, mecha, psychology"
1279,27660,The Animatrix (2003),"Action, Animation, Drama, Sci-Fi","[('animation', 1), ('anime', 1), ('cyberpunk', 1), ('dark', 1), ('Matrix', 1), ('sci-fi', 1)]","animation, anime, cyberpunk, dark, Matrix"
